label,spread,tick_volume,Bullish swing,Bearish swing,Bullish pinbar,Bearish pinbar,Inside bar,Outside bar,Bullish engulfing,Bearish engulfing
False,8,67041,True,False,False,False,False,False,False,False
False,9,19186,False,False,False,False,False,False,False,False
True,8,24682,False,True,True,False,False,False,False,False
False,10,23889,False,False,False,False,False,True,False,False
False,9,22470,True,False,False,False,False,False,False,False
True,9,18934,False,False,False,True,False,False,False,False
True,9,19667,False,True,True,False,False,False,False,False
False,8,26126,True,False,False,False,False,False,False,False
False,9,24724,False,True,False,False,False,False,False,False
False,8,24552,False,False,False,False,False,False,False,False
True,9,20620,False,False,False,False,False,False,False,False
True,8,17493,False,False,False,False,False,False,False,False
False,8,15736,False,False,True,False,False,True,False,False
True,8,21174,True,False,False,False,False,False,False,False
False,8,27729,False,False,False,False,False,True,False,False
True,10,20389,False,True,False,False,False,False,False,False
False,9,19229,True,False,False,False,False,False,False,False
False,8,17681,False,False,False,False,False,False,False,False
False,7,23872,False,True,False,False,False,False,False,False
False,9,19824,False,False,False,False,False,False,False,False
True,10,21114,False,False,True,False,False,False,False,False
False,7,22137,True,False,False,False,False,False,False,False
True,10,28512,False,False,False,False,False,False,False,False
True,8,23874,False,False,False,False,False,True,False,False
True,9,30126,True,False,False,False,False,False,False,False
True,8,21772,False,True,False,False,True,False,False,False
False,8,25278,False,False,False,False,False,False,False,False
True,7,12082,False,True,False,False,True,False,False,False
True,7,11101,False,False,False,False,False,False,False,False
True,9,22541,False,False,False,False,False,True,False,False
False,8,23911,True,False,False,False,False,False,False,False
True,9,18780,False,True,False,False,False,False,False,False
True,8,25045,False,False,False,False,False,True,False,False
True,8,18627,True,False,False,False,False,False,False,False
False,8,22929,False,False,False,False,False,False,False,False
False,8,16460,False,False,False,False,False,False,False,False
False,8,18166,False,True,False,False,False,False,False,False
True,8,15627,False,False,False,False,False,False,False,False
True,7,17485,False,False,False,False,False,False,False,False
True,8,49116,False,False,True,False,False,True,False,False
False,8,62326,True,False,False,False,False,False,False,False
True,20,16349,False,True,False,False,True,False,False,False
True,9,23633,False,False,False,False,False,True,False,False
True,8,29429,True,False,False,False,False,False,False,False
True,9,48563,False,False,False,False,False,False,False,False
False,8,22482,False,False,False,False,False,False,False,False
True,8,23867,False,False,False,False,False,False,False,False
False,9,17753,False,True,False,False,False,False,False,False
False,9,19406,True,False,False,False,True,False,False,False
False,7,18985,False,False,False,True,False,True,False,False
False,8,23676,False,True,False,False,False,False,False,False
False,7,18580,False,False,False,False,False,False,False,False
True,8,24777,False,False,False,False,False,False,False,False
True,7,21245,True,False,False,False,False,False,False,False
True,9,23166,False,False,False,False,False,False,False,False
False,8,18540,False,False,False,False,False,False,False,False
False,9,27268,False,True,True,False,False,False,False,False
True,8,17958,True,False,False,True,False,False,False,False
False,8,22116,False,False,False,False,False,False,False,False
True,9,18775,False,False,False,True,False,False,False,False
True,9,24033,False,False,False,False,False,True,False,False
False,9,19100,True,True,False,False,True,False,False,False
True,9,23064,False,False,False,False,True,False,False,False
True,9,16907,False,False,False,False,False,False,False,False
False,10,23176,False,False,False,True,False,False,False,False
True,8,19046,False,True,False,False,False,False,False,False
True,8,22763,False,False,False,False,False,False,False,False
True,9,14900,True,False,False,True,False,False,False,False
True,8,20375,False,False,False,False,False,False,False,False
False,9,16229,False,False,False,False,False,False,False,False
False,7,19376,False,False,False,False,False,False,False,False
False,8,15259,False,True,False,False,True,False,False,False
True,8,19599,False,False,False,False,False,False,False,False
False,8,16946,False,False,False,False,False,False,False,False
True,8,18855,True,False,False,False,False,False,False,False
True,6,13012,False,True,False,False,True,False,False,False
True,9,21225,False,False,False,False,False,True,False,False
False,7,11315,True,True,False,False,True,False,False,False
False,9,15651,False,False,False,False,False,False,False,False
True,8,16423,False,False,False,False,False,False,False,False
False,8,23760,False,False,True,False,False,False,False,False
False,8,20113,False,False,False,False,False,False,False,False
False,9,27746,False,False,False,False,False,False,False,False
True,8,20621,False,False,False,False,False,False,False,False
False,8,24346,False,False,False,False,False,False,False,False
False,8,18593,True,False,False,True,False,False,False,False
True,8,22927,False,True,False,False,False,False,False,False
True,9,18183,False,False,False,False,False,False,False,False
True,8,20531,True,False,False,True,False,False,False,False
False,7,20174,False,False,False,False,False,False,False,False
True,8,21187,False,True,False,False,True,False,False,False
False,8,18168,False,False,True,False,False,True,False,False
False,7,20575,True,False,False,False,False,False,False,False
False,8,21573,False,True,False,False,False,False,False,False
False,8,24513,True,False,False,True,False,False,False,False
False,8,19987,False,True,False,False,False,False,False,False
False,9,21130,False,False,True,False,False,False,False,False
False,7,16887,True,False,False,False,False,False,False,False
False,8,19695,False,True,False,False,False,False,False,False
True,10,20488,False,False,False,False,False,False,False,False
True,7,25343,False,False,False,True,False,True,False,False
True,9,20347,True,False,False,True,False,False,False,False
True,8,24161,False,True,True,False,False,False,False,False
True,9,21559,True,False,False,False,False,False,False,False
False,9,22947,False,False,False,False,False,False,False,False
True,5,16213,False,True,False,False,True,False,False,False
False,8,22802,False,False,False,False,False,True,False,False
False,8,13949,True,True,False,False,True,False,False,False
True,8,16754,False,False,False,False,False,False,False,False
False,8,18544,False,False,False,False,False,False,False,False
True,7,23496,True,False,False,True,False,False,False,False
True,8,18333,False,False,False,False,False,False,False,False
True,6,15953,False,False,False,True,False,False,False,False
False,5,14769,False,True,False,False,False,False,False,False
True,5,14376,True,False,False,False,False,False,False,False
True,7,11356,False,True,False,False,True,False,False,False
False,5,14698,False,False,False,False,False,False,False,False
False,5,10757,False,False,False,True,False,False,False,False
False,5,7083,False,True,False,False,False,False,False,False
False,7,19205,False,False,False,False,False,False,False,False
False,5,14979,False,False,False,False,False,False,False,False
True,8,18623,False,False,False,False,False,False,False,False
False,8,22041,True,False,False,False,False,False,False,False
False,9,18571,False,True,True,False,False,False,False,False
True,8,19341,True,False,False,True,False,False,False,False
False,8,18317,False,True,True,False,False,False,False,False
True,8,17980,True,False,False,False,True,False,False,False
True,8,19094,False,False,False,False,False,False,False,False
False,7,20031,False,False,False,False,False,False,False,False
True,9,19900,False,False,False,False,False,False,False,False
False,7,24181,False,False,False,False,False,False,False,False
True,8,23471,False,True,False,False,True,False,False,False
True,8,23290,False,False,False,False,False,False,False,False
False,7,19731,False,False,False,False,False,False,False,False
True,8,23048,False,False,False,True,False,False,False,False
False,9,18182,False,False,False,False,False,False,False,False
True,8,22789,False,True,False,False,False,False,False,False
False,9,10920,True,False,False,False,True,False,False,False
True,9,19660,False,False,False,False,False,False,False,False
True,6,16743,True,False,False,False,False,False,False,False
True,7,25125,False,False,False,False,False,False,False,False
True,10,17454,False,False,False,False,False,False,False,False
False,9,24638,False,False,False,False,False,False,False,False
False,9,18503,False,True,False,False,False,False,False,False
True,9,26522,False,False,False,False,False,False,False,False
True,9,11153,False,False,False,False,False,True,False,False
False,8,11628,True,False,False,False,False,False,False,False
False,9,18394,False,True,False,False,True,False,False,False
True,7,21473,False,False,False,True,False,False,False,False
True,9,21290,False,True,False,False,False,False,False,False
True,9,27652,True,False,False,False,False,False,False,False
True,6,16285,False,False,False,True,False,False,False,False
True,10,24164,False,False,False,False,False,False,False,False
False,9,22914,False,False,False,False,False,True,False,False
True,9,32902,True,False,False,False,False,False,False,False
True,9,23209,False,False,False,False,False,False,False,False
False,9,24620,False,False,False,False,False,False,False,False
False,9,21815,False,True,False,False,False,False,False,False
True,9,23869,True,False,False,False,True,False,False,False
True,9,26971,False,False,False,False,False,True,False,False
True,9,26105,True,False,False,False,False,False,False,False
True,7,20605,False,False,False,False,False,False,False,False
True,9,30152,False,False,False,False,False,True,False,False
False,8,20958,True,False,False,False,False,False,False,False
False,9,31078,False,False,False,False,False,True,False,False
True,10,19250,True,True,False,False,True,False,False,False
True,10,28829,False,False,False,False,False,True,False,False
False,10,13556,True,False,False,False,False,False,False,False
False,9,16773,False,True,False,False,False,False,False,False
True,9,23214,False,False,False,False,False,False,False,False
True,10,28238,True,False,False,False,False,False,False,False
False,8,20044,False,False,False,False,False,False,False,False
True,9,23667,False,True,False,False,True,False,False,False
